BasisId,ID,CPU,y,SubspaceId
2,91,0.424214584,457,2 constant_scale_shape
2,91,0.429646775,362,2 constant_scale_shape
2,91,0.426950689,456,2 constant_scale_shape
2,91,0.443888124,374,2 constant_scale_shape
2,91,0.432276558,381,2 constant_scale_shape
2,91,0.438151651,431,2 constant_scale_shape
2,91,0.444334968,615,2 constant_scale_shape
2,91,0.446745027,392,2 constant_scale_shape
2,91,0.44682798,404,2 constant_scale_shape
2,91,0.45314829,502,2 constant_scale_shape
2,91,0.462931454,247,2 constant_scale_shape
2,91,0.465364931,438,2 constant_scale_shape
2,91,0.476030359,310,2 constant_scale_shape
2,91,0.476785153,302,2 constant_scale_shape
2,91,0.476246052,429,2 constant_scale_shape
2,91,0.479268451,370,2 constant_scale_shape
2,91,0.497100157,409,2 constant_scale_shape
2,91,0.485691816,352,2 constant_scale_shape
2,91,0.490868934,376,2 constant_scale_shape
2,91,0.496836664,414,2 constant_scale_shape
2,91,0.501471684,339,2 constant_scale_shape
2,91,0.498894495,334,2 constant_scale_shape
2,91,0.511384277,425,2 constant_scale_shape
2,91,0.518393305,364,2 constant_scale_shape
2,91,0.527643805,565,2 constant_scale_shape
2,91,0.52176857,358,2 constant_scale_shape
2,91,0.525405661,520,2 constant_scale_shape
2,91,0.529970788,673,2 constant_scale_shape
2,91,0.526567284,436,2 constant_scale_shape
2,91,0.535972879,674,2 constant_scale_shape
2,91,0.547243117,463,2 constant_scale_shape
2,91,0.544961357,766,2 constant_scale_shape
2,91,0.554505055,768,2 constant_scale_shape
2,91,0.54763474,502,2 constant_scale_shape
2,91,0.560478054,454,2 constant_scale_shape
2,91,0.559030484,485,2 constant_scale_shape
2,91,0.572101172,728,2 constant_scale_shape
2,91,0.572159232,880,2 constant_scale_shape
2,91,0.570884804,733,2 constant_scale_shape
2,91,0.583300004,643,2 constant_scale_shape
2,91,0.579442651,983,2 constant_scale_shape
2,91,0.588658424,690,2 constant_scale_shape
2,91,0.589406778,306,2 constant_scale_shape
2,91,0.596997234,479,2 constant_scale_shape
2,91,0.592062192,697,2 constant_scale_shape
2,91,0.601138741,900,2 constant_scale_shape
2,91,0.612413856,1660,2 constant_scale_shape
2,91,0.598723109,723,2 constant_scale_shape
2,91,0.617903108,1479,2 constant_scale_shape
2,91,0.616368583,944,2 constant_scale_shape
2,91,0.61809769,677,2 constant_scale_shape
2,91,0.623954911,1374,2 constant_scale_shape
2,91,0.636982878,648,2 constant_scale_shape
2,91,0.638664383,1625,2 constant_scale_shape
2,91,0.632058989,1084,2 constant_scale_shape
2,91,0.647741415,1247,2 constant_scale_shape
2,91,0.642855628,800,2 constant_scale_shape
2,91,0.647817637,977,2 constant_scale_shape
2,91,0.653536991,748,2 constant_scale_shape
2,91,0.652301793,1710,2 constant_scale_shape
2,91,0.656207542,1464,2 constant_scale_shape
2,91,0.659414862,1450,2 constant_scale_shape
2,91,0.671345443,916,2 constant_scale_shape
2,91,0.668254415,727,2 constant_scale_shape
2,91,0.678894751,1213,2 constant_scale_shape
2,91,0.696074727,1093,2 constant_scale_shape
2,91,0.696519036,996,2 constant_scale_shape
2,91,0.699383658,896,2 constant_scale_shape
2,91,0.69206898,1044,2 constant_scale_shape
2,91,0.696536426,925,2 constant_scale_shape
2,91,0.705481867,1485,2 constant_scale_shape
2,91,0.699134282,1626,2 constant_scale_shape
2,91,0.720251786,2752,2 constant_scale_shape
2,91,0.718562896,1523,2 constant_scale_shape
2,91,0.714182122,1868,2 constant_scale_shape
2,91,0.715939892,1378,2 constant_scale_shape
2,91,0.718235961,949,2 constant_scale_shape
2,91,0.737962982,1310,2 constant_scale_shape
2,91,0.731263988,2392,2 constant_scale_shape
2,91,0.727007231,946,2 constant_scale_shape
2,91,0.740515044,1540,2 constant_scale_shape
2,91,0.742738821,1237,2 constant_scale_shape
2,91,0.74264186,1415,2 constant_scale_shape
2,91,0.765232211,1354,2 constant_scale_shape
2,91,0.773976579,962,2 constant_scale_shape
2,91,0.774779696,1842,2 constant_scale_shape
2,91,0.780540507,1545,2 constant_scale_shape
2,91,0.790292767,1484,2 constant_scale_shape
2,91,0.785459778,1170,2 constant_scale_shape
2,91,0.805347321,1422,2 constant_scale_shape
2,91,0.804883008,1382,2 constant_scale_shape
2,91,0.810713348,2014,2 constant_scale_shape
2,91,0.829318238,1733,2 constant_scale_shape
2,92,0.000989803,86,2 constant_scale_shape
2,92,0.002825281,67,2 constant_scale_shape
2,92,0.003464326,48,2 constant_scale_shape
2,92,0.005993387,68,2 constant_scale_shape
2,92,0.010188504,90,2 constant_scale_shape
2,92,0.014008472,71,2 constant_scale_shape
2,92,0.017887565,73,2 constant_scale_shape
2,92,0.021602711,70,2 constant_scale_shape
2,92,0.026070847,75,2 constant_scale_shape
2,92,0.029604124,60,2 constant_scale_shape
2,92,0.033930188,76,2 constant_scale_shape
2,92,0.037626622,122,2 constant_scale_shape
2,92,0.042068631,156,2 constant_scale_shape
2,92,0.046140748,101,2 constant_scale_shape
2,92,0.050055506,108,2 constant_scale_shape
2,92,0.054014542,118,2 constant_scale_shape
2,92,0.058034947,68,2 constant_scale_shape
2,92,0.061916435,100,2 constant_scale_shape
2,92,0.066266582,136,2 constant_scale_shape
2,92,0.069798403,101,2 constant_scale_shape
2,92,0.07393787,118,2 constant_scale_shape
2,92,0.07867002,158,2 constant_scale_shape
2,92,0.081547424,148,2 constant_scale_shape
2,92,0.085948928,154,2 constant_scale_shape
2,92,0.090768931,110,2 constant_scale_shape
2,92,0.09343758,275,2 constant_scale_shape
2,92,0.097475234,128,2 constant_scale_shape
2,92,0.102724216,127,2 constant_scale_shape
2,92,0.10585676,146,2 constant_scale_shape
2,92,0.108969767,145,2 constant_scale_shape
2,92,0.113399956,238,2 constant_scale_shape
2,92,0.118494522,251,2 constant_scale_shape
2,92,0.124054222,228,2 constant_scale_shape
2,92,0.127845552,129,2 constant_scale_shape
2,92,0.130582757,293,2 constant_scale_shape
2,92,0.134499922,239,2 constant_scale_shape
2,92,0.137007166,178,2 constant_scale_shape
2,92,0.142299561,228,2 constant_scale_shape
2,92,0.147465871,187,2 constant_scale_shape
2,92,0.15017583,382,2 constant_scale_shape
2,92,0.154031723,375,2 constant_scale_shape
2,92,0.153990531,233,2 constant_scale_shape
2,92,0.163201695,235,2 constant_scale_shape
2,92,0.165922286,347,2 constant_scale_shape
2,92,0.172571767,230,2 constant_scale_shape
2,92,0.175629245,300,2 constant_scale_shape
2,92,0.174914985,227,2 constant_scale_shape
2,92,0.182465604,343,2 constant_scale_shape
2,92,0.186769446,258,2 constant_scale_shape
2,92,0.191427872,223,2 constant_scale_shape
2,92,0.193776809,280,2 constant_scale_shape
2,92,0.201261771,209,2 constant_scale_shape
2,92,0.206252861,245,2 constant_scale_shape
2,92,0.208146055,353,2 constant_scale_shape
2,92,0.209759047,185,2 constant_scale_shape
2,92,0.216796632,258,2 constant_scale_shape
2,92,0.217535023,345,2 constant_scale_shape
2,92,0.220888391,312,2 constant_scale_shape
2,92,0.225203796,373,2 constant_scale_shape
2,92,0.231651347,298,2 constant_scale_shape
2,92,0.23785257,294,2 constant_scale_shape
2,92,0.237112043,271,2 constant_scale_shape
2,92,0.24098892,273,2 constant_scale_shape
2,92,0.24629008,370,2 constant_scale_shape
2,92,0.24909889,504,2 constant_scale_shape
2,92,0.252462675,233,2 constant_scale_shape
2,92,0.260302067,335,2 constant_scale_shape
2,92,0.265157741,269,2 constant_scale_shape
2,92,0.262344572,402,2 constant_scale_shape
2,92,0.265798829,449,2 constant_scale_shape
2,92,0.274878807,247,2 constant_scale_shape
2,92,0.278981227,356,2 constant_scale_shape
2,92,0.286016265,360,2 constant_scale_shape
2,92,0.287133869,277,2 constant_scale_shape
2,92,0.294750454,420,2 constant_scale_shape
2,92,0.292687959,356,2 constant_scale_shape
2,92,0.297259802,468,2 constant_scale_shape
2,92,0.303016125,313,2 constant_scale_shape
2,92,0.306946447,335,2 constant_scale_shape
2,92,0.310583126,377,2 constant_scale_shape
2,92,0.316033499,421,2 constant_scale_shape
2,92,0.316533995,414,2 constant_scale_shape
2,92,0.323277115,279,2 constant_scale_shape
2,92,0.323646722,397,2 constant_scale_shape
2,92,0.33114031,331,2 constant_scale_shape
2,92,0.331005429,481,2 constant_scale_shape
2,92,0.336721497,462,2 constant_scale_shape
2,92,0.347015049,355,2 constant_scale_shape
2,92,0.347297622,430,2 constant_scale_shape
2,92,0.34797435,335,2 constant_scale_shape
2,92,0.353487546,456,2 constant_scale_shape
2,92,0.362035151,584,2 constant_scale_shape
2,92,0.361419683,286,2 constant_scale_shape
2,92,0.362011227,394,2 constant_scale_shape
2,92,0.367044001,402,2 constant_scale_shape
2,92,0.372475604,390,2 constant_scale_shape
2,92,0.379692907,346,2 constant_scale_shape
2,92,0.378376965,497,2 constant_scale_shape
2,92,0.383871244,380,2 constant_scale_shape
2,92,0.391634551,409,2 constant_scale_shape
2,92,0.393764396,497,2 constant_scale_shape
2,92,0.391006145,380,2 constant_scale_shape
2,92,0.399094103,507,2 constant_scale_shape
2,92,0.408462724,317,2 constant_scale_shape
2,92,0.416207037,314,2 constant_scale_shape
2,92,0.413676572,312,2 constant_scale_shape
2,92,0.415844283,413,2 constant_scale_shape
2,92,0.419991836,481,2 constant_scale_shape
2,92,0.424542449,310,2 constant_scale_shape
2,92,0.428308017,316,2 constant_scale_shape
2,92,0.431195975,509,2 constant_scale_shape
2,92,0.438432061,550,2 constant_scale_shape
2,92,0.445196701,446,2 constant_scale_shape
2,92,0.440805343,324,2 constant_scale_shape
2,92,0.448737667,446,2 constant_scale_shape
2,92,0.451944034,366,2 constant_scale_shape
2,92,0.460868338,470,2 constant_scale_shape
2,92,0.461646237,323,2 constant_scale_shape
2,92,0.466458289,525,2 constant_scale_shape
2,92,0.470902724,472,2 constant_scale_shape
2,92,0.473588844,427,2 constant_scale_shape
2,92,0.484577679,493,2 constant_scale_shape
2,92,0.482285524,540,2 constant_scale_shape
2,92,0.485680055,460,2 constant_scale_shape
2,92,0.491563907,463,2 constant_scale_shape
2,92,0.49080811,382,2 constant_scale_shape
2,92,0.499859244,563,2 constant_scale_shape
2,92,0.505377114,692,2 constant_scale_shape
2,92,0.504627303,420,2 constant_scale_shape
2,92,0.506389723,282,2 constant_scale_shape
2,92,0.514889659,674,2 constant_scale_shape
2,92,0.516521616,414,2 constant_scale_shape
2,92,0.521481925,751,2 constant_scale_shape
2,92,0.521630737,891,2 constant_scale_shape
2,92,0.531406841,405,2 constant_scale_shape
2,92,0.532694068,764,2 constant_scale_shape
2,92,0.53335934,493,2 constant_scale_shape
2,92,0.552689254,556,2 constant_scale_shape
2,92,0.551291472,603,2 constant_scale_shape
2,92,0.557320624,587,2 constant_scale_shape
2,92,0.556475566,377,2 constant_scale_shape
2,92,0.560190262,655,2 constant_scale_shape
2,92,0.556817495,578,2 constant_scale_shape
2,92,0.574065416,875,2 constant_scale_shape
2,92,0.574970001,1009,2 constant_scale_shape
2,92,0.571337568,1362,2 constant_scale_shape
2,92,0.579478508,569,2 constant_scale_shape
2,92,0.580050212,728,2 constant_scale_shape
2,92,0.591840739,688,2 constant_scale_shape
2,92,0.581538604,673,2 constant_scale_shape
2,92,0.58756585,441,2 constant_scale_shape
2,92,0.596446914,631,2 constant_scale_shape
2,92,0.600593192,1053,2 constant_scale_shape
2,92,0.611886301,661,2 constant_scale_shape
2,92,0.61286194,871,2 constant_scale_shape
2,92,0.614062265,980,2 constant_scale_shape
2,92,0.62072223,884,2 constant_scale_shape
2,92,0.622098773,1211,2 constant_scale_shape
2,92,0.621417707,696,2 constant_scale_shape
2,92,0.632058664,684,2 constant_scale_shape
2,92,0.635050152,1347,2 constant_scale_shape
2,92,0.637714633,851,2 constant_scale_shape
2,92,0.640159228,1034,2 constant_scale_shape
2,92,0.645115222,751,2 constant_scale_shape
2,92,0.656900344,915,2 constant_scale_shape
2,92,0.6540612,1039,2 constant_scale_shape
2,92,0.650756055,748,2 constant_scale_shape
2,92,0.667145457,819,2 constant_scale_shape
2,92,0.667416874,977,2 constant_scale_shape
2,92,0.664250092,1286,2 constant_scale_shape
2,92,0.684218955,849,2 constant_scale_shape
2,92,0.667303376,2384,2 constant_scale_shape
2,92,0.685637952,1315,2 constant_scale_shape
2,92,0.675807291,844,2 constant_scale_shape
2,92,0.69253448,1031,2 constant_scale_shape
2,92,0.695191878,1503,2 constant_scale_shape
2,92,0.690934207,1113,2 constant_scale_shape
2,92,0.704049376,1805,2 constant_scale_shape
2,92,0.711447473,910,2 constant_scale_shape
2,92,0.721977184,1250,2 constant_scale_shape
2,92,0.703209993,1881,2 constant_scale_shape
2,92,0.704584359,1233,2 constant_scale_shape
2,92,0.725702209,1367,2 constant_scale_shape
2,92,0.730435795,1033,2 constant_scale_shape
2,92,0.727537482,2208,2 constant_scale_shape
2,92,0.727620452,1273,2 constant_scale_shape
2,92,0.734417145,1909,2 constant_scale_shape
2,92,0.748298938,858,2 constant_scale_shape
2,92,0.741059119,1345,2 constant_scale_shape
2,92,0.756878924,1514,2 constant_scale_shape
2,92,0.753179748,1799,2 constant_scale_shape
2,92,0.76650374,1408,2 constant_scale_shape
2,92,0.776972877,1343,2 constant_scale_shape
2,92,0.785899627,941,2 constant_scale_shape
2,92,0.785216854,1740,2 constant_scale_shape
2,92,0.776664981,1274,2 constant_scale_shape
2,92,0.800143241,1547,2 constant_scale_shape
2,92,0.807247436,2276,2 constant_scale_shape
2,92,0.811397432,2490,2 constant_scale_shape
2,92,0.830626077,2791,2 constant_scale_shape
2,93,0.001006117,65,2 constant_scale_shape
2,93,0.002775091,46,2 constant_scale_shape
2,93,0.00346666,78,2 constant_scale_shape
2,93,0.006066235,70,2 constant_scale_shape
2,93,0.009953488,64,2 constant_scale_shape
2,93,0.013921652,130,2 constant_scale_shape
2,93,0.017827964,59,2 constant_scale_shape
2,93,0.022108412,137,2 constant_scale_shape
2,93,0.026131578,61,2 constant_scale_shape
2,93,0.030197976,62,2 constant_scale_shape
2,93,0.033794474,74,2 constant_scale_shape
2,93,0.038070072,95,2 constant_scale_shape
2,93,0.041836445,60,2 constant_scale_shape
2,93,0.046228377,120,2 constant_scale_shape
2,93,0.049555515,120,2 constant_scale_shape
2,93,0.054086725,140,2 constant_scale_shape
2,93,0.058289891,146,2 constant_scale_shape
2,93,0.061880035,137,2 constant_scale_shape
2,93,0.066260457,111,2 constant_scale_shape
2,93,0.069947301,165,2 constant_scale_shape
2,93,0.074732162,140,2 constant_scale_shape
2,93,0.079269022,145,2 constant_scale_shape
2,93,0.082266329,133,2 constant_scale_shape
2,93,0.086062454,130,2 constant_scale_shape
2,93,0.089090271,198,2 constant_scale_shape
2,93,0.094752365,159,2 constant_scale_shape
2,93,0.09698418,285,2 constant_scale_shape
2,93,0.101604052,202,2 constant_scale_shape
2,93,0.105231012,238,2 constant_scale_shape
2,93,0.112048771,194,2 constant_scale_shape
2,93,0.115063974,171,2 constant_scale_shape
2,93,0.117025081,174,2 constant_scale_shape
2,93,0.123697543,185,2 constant_scale_shape
2,93,0.12576585,176,2 constant_scale_shape
2,93,0.127959001,267,2 constant_scale_shape
2,93,0.134042266,330,2 constant_scale_shape
2,93,0.136923453,192,2 constant_scale_shape
2,93,0.142319309,205,2 constant_scale_shape
2,93,0.145380016,131,2 constant_scale_shape
2,93,0.150880047,247,2 constant_scale_shape
2,93,0.152757063,246,2 constant_scale_shape
2,93,0.158536927,244,2 constant_scale_shape
2,93,0.1618622,174,2 constant_scale_shape
2,93,0.166523519,238,2 constant_scale_shape
2,93,0.169792373,311,2 constant_scale_shape
2,93,0.174832147,243,2 constant_scale_shape
2,93,0.178379862,250,2 constant_scale_shape
2,93,0.181568244,258,2 constant_scale_shape
2,93,0.190512286,186,2 constant_scale_shape
2,93,0.191308503,420,2 constant_scale_shape
2,93,0.196860502,248,2 constant_scale_shape
2,93,0.196349753,424,2 constant_scale_shape
2,93,0.201146947,173,2 constant_scale_shape
2,93,0.208436223,283,2 constant_scale_shape
2,93,0.209503669,238,2 constant_scale_shape
2,93,0.214851747,273,2 constant_scale_shape
2,93,0.214427627,290,2 constant_scale_shape
2,93,0.223033061,259,2 constant_scale_shape
2,93,0.226510977,266,2 constant_scale_shape
2,93,0.230760593,290,2 constant_scale_shape
2,93,0.231273306,441,2 constant_scale_shape
2,93,0.240962627,407,2 constant_scale_shape
2,93,0.242975194,278,2 constant_scale_shape
2,93,0.247644175,461,2 constant_scale_shape
2,93,0.248355155,314,2 constant_scale_shape
2,93,0.255038968,350,2 constant_scale_shape
2,93,0.253703365,341,2 constant_scale_shape
2,93,0.264358404,221,2 constant_scale_shape
2,93,0.267116206,276,2 constant_scale_shape
2,93,0.270059255,331,2 constant_scale_shape
2,93,0.276663348,397,2 constant_scale_shape
2,93,0.275431176,431,2 constant_scale_shape
2,93,0.282685362,260,2 constant_scale_shape
2,93,0.287978394,270,2 constant_scale_shape
2,93,0.290933014,351,2 constant_scale_shape
2,93,0.292148075,466,2 constant_scale_shape
2,93,0.297578723,432,2 constant_scale_shape
2,93,0.303618188,297,2 constant_scale_shape
2,93,0.307084625,447,2 constant_scale_shape
2,93,0.313122262,393,2 constant_scale_shape
2,93,0.309710213,208,2 constant_scale_shape
2,93,0.320214397,722,2 constant_scale_shape
2,93,0.322309696,355,2 constant_scale_shape
2,93,0.33016957,280,2 constant_scale_shape
2,93,0.333650374,319,2 constant_scale_shape
2,93,0.333162798,437,2 constant_scale_shape
2,93,0.34156354,348,2 constant_scale_shape
2,93,0.345704748,708,2 constant_scale_shape
2,93,0.351821783,392,2 constant_scale_shape
2,93,0.347389592,205,2 constant_scale_shape
2,93,0.352509106,323,2 constant_scale_shape
2,93,0.35996349,373,2 constant_scale_shape
2,93,0.361870453,425,2 constant_scale_shape
2,93,0.364248942,324,2 constant_scale_shape
2,93,0.373236028,282,2 constant_scale_shape
2,93,0.378267811,345,2 constant_scale_shape
2,93,0.376470547,455,2 constant_scale_shape
2,93,0.384576854,471,2 constant_scale_shape
2,93,0.384325866,372,2 constant_scale_shape
2,93,0.392018514,384,2 constant_scale_shape
2,93,0.395398288,377,2 constant_scale_shape
2,93,0.399912376,439,2 constant_scale_shape
2,93,0.400482238,742,2 constant_scale_shape
2,93,0.405664064,259,2 constant_scale_shape
2,93,0.409078759,659,2 constant_scale_shape
2,93,0.412645596,285,2 constant_scale_shape
2,93,0.418154856,266,2 constant_scale_shape
2,93,0.422513929,406,2 constant_scale_shape
2,93,0.41890671,401,2 constant_scale_shape
2,93,0.428920984,466,2 constant_scale_shape
2,93,0.440315771,493,2 constant_scale_shape
2,93,0.440077561,369,2 constant_scale_shape
2,93,0.440845865,537,2 constant_scale_shape
2,93,0.447146883,308,2 constant_scale_shape
2,93,0.446077008,360,2 constant_scale_shape
2,93,0.450293394,387,2 constant_scale_shape
2,93,0.451750268,401,2 constant_scale_shape
2,93,0.458170924,352,2 constant_scale_shape
2,93,0.463337214,427,2 constant_scale_shape
2,93,0.470270902,412,2 constant_scale_shape
2,93,0.477742783,361,2 constant_scale_shape
2,93,0.472075497,621,2 constant_scale_shape
2,93,0.484017676,397,2 constant_scale_shape
2,93,0.490062294,501,2 constant_scale_shape
2,93,0.492535914,404,2 constant_scale_shape
2,93,0.495016397,408,2 constant_scale_shape
2,93,0.494173927,388,2 constant_scale_shape
2,93,0.502422436,398,2 constant_scale_shape
2,93,0.501922336,509,2 constant_scale_shape
2,93,0.510669763,413,2 constant_scale_shape
2,93,0.510602013,410,2 constant_scale_shape
2,93,0.519057573,402,2 constant_scale_shape
2,93,0.515828457,406,2 constant_scale_shape
2,93,0.524972624,355,2 constant_scale_shape
2,93,0.527692463,520,2 constant_scale_shape
2,93,0.534968388,489,2 constant_scale_shape
2,93,0.536568077,499,2 constant_scale_shape
2,93,0.544919682,423,2 constant_scale_shape
2,93,0.538817389,571,2 constant_scale_shape
2,93,0.549794298,1344,2 constant_scale_shape
2,93,0.556401195,621,2 constant_scale_shape
2,93,0.557223672,828,2 constant_scale_shape
2,93,0.553806487,616,2 constant_scale_shape
2,93,0.563036815,848,2 constant_scale_shape
2,93,0.570209059,665,2 constant_scale_shape
2,93,0.569893205,821,2 constant_scale_shape
2,93,0.588647605,1016,2 constant_scale_shape
2,93,0.587964939,723,2 constant_scale_shape
2,93,0.582343784,705,2 constant_scale_shape
2,93,0.593286415,578,2 constant_scale_shape
2,93,0.587693401,966,2 constant_scale_shape
2,93,0.596506165,1015,2 constant_scale_shape
2,93,0.599757106,1106,2 constant_scale_shape
2,93,0.60761656,690,2 constant_scale_shape
2,93,0.60722699,775,2 constant_scale_shape
2,93,0.60818206,687,2 constant_scale_shape
2,93,0.617815764,1172,2 constant_scale_shape
2,93,0.623391059,957,2 constant_scale_shape
2,93,0.626457506,1097,2 constant_scale_shape
2,93,0.628407428,777,2 constant_scale_shape
2,93,0.62723783,1164,2 constant_scale_shape
2,93,0.633598031,1264,2 constant_scale_shape
2,93,0.647515853,1566,2 constant_scale_shape
2,93,0.64886248,957,2 constant_scale_shape
2,93,0.660722836,866,2 constant_scale_shape
2,93,0.655640537,978,2 constant_scale_shape
2,93,0.655948138,910,2 constant_scale_shape
2,93,0.657056036,958,2 constant_scale_shape
2,93,0.662274864,759,2 constant_scale_shape
2,93,0.66940432,1142,2 constant_scale_shape
2,93,0.671608948,1688,2 constant_scale_shape
2,93,0.683299714,1319,2 constant_scale_shape
2,93,0.680831222,1757,2 constant_scale_shape
2,93,0.683532613,1244,2 constant_scale_shape
2,93,0.68953728,1385,2 constant_scale_shape
2,93,0.695805065,1158,2 constant_scale_shape
2,93,0.700199952,1494,2 constant_scale_shape
2,93,0.711639683,1332,2 constant_scale_shape
2,93,0.698268085,1085,2 constant_scale_shape
2,93,0.712285456,1242,2 constant_scale_shape
2,93,0.711355565,881,2 constant_scale_shape
2,93,0.717136112,1209,2 constant_scale_shape
2,93,0.715827478,1225,2 constant_scale_shape
2,93,0.730430366,1634,2 constant_scale_shape
2,93,0.724705903,1207,2 constant_scale_shape
2,93,0.734445899,1099,2 constant_scale_shape
2,93,0.751223553,1176,2 constant_scale_shape
2,93,0.745949852,2022,2 constant_scale_shape
2,93,0.749820401,1400,2 constant_scale_shape
2,93,0.735254534,2131,2 constant_scale_shape
2,93,0.755833042,1569,2 constant_scale_shape
2,93,0.764748913,1053,2 constant_scale_shape
2,93,0.78054747,1642,2 constant_scale_shape
2,93,0.791974522,1359,2 constant_scale_shape
2,93,0.79097582,1135,2 constant_scale_shape
2,93,0.792079614,1386,2 constant_scale_shape
2,93,0.80324924,2923,2 constant_scale_shape
2,93,0.806435351,1562,2 constant_scale_shape
2,93,0.812970477,1659,2 constant_scale_shape
2,93,0.827448687,1323,2 constant_scale_shape
2,94,0.001015009,66,2 constant_scale_shape
2,94,0.002795571,48,2 constant_scale_shape
2,94,0.003485912,73,2 constant_scale_shape
2,94,0.005957668,92,2 constant_scale_shape
2,94,0.009998785,59,2 constant_scale_shape
2,94,0.014156026,59,2 constant_scale_shape
2,94,0.017929308,61,2 constant_scale_shape
2,94,0.021946635,85,2 constant_scale_shape
2,94,0.026226071,70,2 constant_scale_shape
2,94,0.029843004,133,2 constant_scale_shape
2,94,0.033583775,82,2 constant_scale_shape
2,94,0.038050367,113,2 constant_scale_shape
2,94,0.042149021,65,2 constant_scale_shape
2,94,0.04543058,103,2 constant_scale_shape
2,94,0.050935835,112,2 constant_scale_shape
2,94,0.053842567,115,2 constant_scale_shape
2,94,0.057762156,96,2 constant_scale_shape
2,94,0.061761078,84,2 constant_scale_shape
2,94,0.066857609,112,2 constant_scale_shape
2,94,0.069542631,99,2 constant_scale_shape
2,94,0.07412408,160,2 constant_scale_shape
2,94,0.078588281,124,2 constant_scale_shape
2,94,0.08065233,143,2 constant_scale_shape
2,94,0.086869204,153,2 constant_scale_shape
2,94,0.090588421,118,2 constant_scale_shape
2,94,0.093802609,175,2 constant_scale_shape
2,94,0.098685826,186,2 constant_scale_shape
2,94,0.103010122,162,2 constant_scale_shape
2,94,0.105734435,138,2 constant_scale_shape
2,94,0.109838143,193,2 constant_scale_shape
2,94,0.111418127,161,2 constant_scale_shape
2,94,0.118627309,241,2 constant_scale_shape
2,94,0.122774632,253,2 constant_scale_shape
2,94,0.125948883,154,2 constant_scale_shape
2,94,0.130118872,171,2 constant_scale_shape
2,94,0.133804283,246,2 constant_scale_shape
2,94,0.138003575,226,2 constant_scale_shape
2,94,0.14207209,201,2 constant_scale_shape
2,94,0.145451855,175,2 constant_scale_shape
2,94,0.150788786,159,2 constant_scale_shape
2,94,0.153641385,198,2 constant_scale_shape
2,94,0.158998632,285,2 constant_scale_shape
2,94,0.160756244,263,2 constant_scale_shape
2,94,0.165076385,209,2 constant_scale_shape
2,94,0.16970917,234,2 constant_scale_shape
2,94,0.174700658,242,2 constant_scale_shape
2,94,0.17951895,262,2 constant_scale_shape
2,94,0.181293657,244,2 constant_scale_shape
2,94,0.18667872,239,2 constant_scale_shape
2,94,0.192167225,333,2 constant_scale_shape
2,94,0.191836798,247,2 constant_scale_shape
2,94,0.197620682,317,2 constant_scale_shape
2,94,0.20053851,290,2 constant_scale_shape
2,94,0.21011819,289,2 constant_scale_shape
2,94,0.209135099,217,2 constant_scale_shape
2,94,0.21430818,233,2 constant_scale_shape
2,94,0.216791905,327,2 constant_scale_shape
2,94,0.220304434,495,2 constant_scale_shape
2,94,0.226813446,281,2 constant_scale_shape
2,94,0.230012043,245,2 constant_scale_shape
2,94,0.237661452,260,2 constant_scale_shape
2,94,0.234570833,331,2 constant_scale_shape
2,94,0.240305405,396,2 constant_scale_shape
2,94,0.248705423,329,2 constant_scale_shape
2,94,0.248690795,234,2 constant_scale_shape
2,94,0.252767047,292,2 constant_scale_shape
2,94,0.256493654,363,2 constant_scale_shape
2,94,0.262472926,279,2 constant_scale_shape
2,94,0.262297308,265,2 constant_scale_shape
2,94,0.270096168,429,2 constant_scale_shape
2,94,0.272559185,377,2 constant_scale_shape
2,94,0.27607096,340,2 constant_scale_shape
2,94,0.280149628,353,2 constant_scale_shape
2,94,0.286480325,262,2 constant_scale_shape
2,94,0.290918875,293,2 constant_scale_shape
2,94,0.292960368,309,2 constant_scale_shape
2,94,0.295396622,416,2 constant_scale_shape
2,94,0.30156142,488,2 constant_scale_shape
2,94,0.304006766,426,2 constant_scale_shape
2,94,0.306829994,466,2 constant_scale_shape
2,94,0.312167472,407,2 constant_scale_shape
2,94,0.315425477,426,2 constant_scale_shape
2,94,0.322343569,275,2 constant_scale_shape
2,94,0.326964321,349,2 constant_scale_shape
2,94,0.330064226,677,2 constant_scale_shape
2,94,0.33086019,242,2 constant_scale_shape
2,94,0.335435512,469,2 constant_scale_shape
2,94,0.346966761,475,2 constant_scale_shape
2,94,0.345389861,303,2 constant_scale_shape
2,94,0.345671305,371,2 constant_scale_shape
2,94,0.352579304,267,2 constant_scale_shape
2,94,0.355333508,449,2 constant_scale_shape
2,94,0.360482787,367,2 constant_scale_shape
2,94,0.362997774,283,2 constant_scale_shape
2,94,0.36900342,305,2 constant_scale_shape
2,94,0.369836327,338,2 constant_scale_shape
2,94,0.375424955,296,2 constant_scale_shape
2,94,0.384072388,422,2 constant_scale_shape
2,94,0.383795574,255,2 constant_scale_shape
2,94,0.389521307,291,2 constant_scale_shape
2,94,0.392368817,629,2 constant_scale_shape
2,94,0.400770539,315,2 constant_scale_shape
2,94,0.40164787,411,2 constant_scale_shape
2,94,0.406652334,327,2 constant_scale_shape
2,94,0.409483774,331,2 constant_scale_shape
2,94,0.419696471,632,2 constant_scale_shape
2,94,0.416497419,449,2 constant_scale_shape
2,94,0.421129456,478,2 constant_scale_shape
2,94,0.425739476,528,2 constant_scale_shape
2,94,0.425014808,342,2 constant_scale_shape
